Loyalty#,First Name,Last Name,Customer Name,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Re_engaged_people,Days_with_us,Days_until_reengagement
749418,Lavera,Stimac,Lavera Stimac,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,30786.0,Single,Star,2017-08-22,2019-09-24,10442.43,Standard,False,763,
615244,Keshia,Ellena,Keshia Ellena,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Urban,28363.0,Divorced,Star,2020-05-30,,10455.49,Standard,False,1969,
735341,Zulema,Delawder,Zulema Delawder,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,College,Suburban,0.0,Single,Star,2019-01-12,,10461.58,Standard,False,2473,
459835,Loren,Nardone,Loren Nardone,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Rural,45259.0,Single,Star,2021-02-02,2021-10-02,10477.68,2021 Promotion,False,242,
864318,Jae,Swyers,Jae Swyers,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,45259.0,Single,Star,2017-01-10,,10477.68,Standard,False,3205,
640418,Misty,Abina,Misty Abina,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,61427.0,Single,Star,2017-01-18,,10477.78,Standard,False,3197,
379238,Kory,Papagni,Kory Papagni,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Urban,61108.0,Divorced,Star,2018-12-15,,10484.92,Standard,False,2501,
445915,Aron,Chan,Aron Chan,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,61108.0,Divorced,Star,2021-09-14,2019-05-14,10484.92,Standard,True,1497,854
578234,Lois,Kuick,Lois Kuick,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,61108.0,Divorced,Star,2017-01-15,2020-06-19,10484.92,Standard,False,1251,
693393,Hector,Varon,Hector Varon,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Rural,61108.0,Divorced,Star,2017-09-04,2018-05-04,10484.92,Standard,False,242,
569972,Ophelia,Featheringham,Ophelia Featheringham,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,male,College,Suburban,0.0,Married,Star,2021-05-27,,10506.77,Standard,False,1607,
417929,Lesa,Grobes,Lesa Grobes,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Urban,37518.0,Married,Star,2018-07-15,,10529.85,Standard,False,2654,
726701,Jennine,Deardon,Jennine Deardon,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,92983.0,Married,Star,2015-05-22,,10536.08,Standard,False,3804,
426027,Irena,Galathe,Irena Galathe,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Suburban,0.0,Single,Star,2019-04-15,,10575.95,Standard,False,2380,
965116,Leon,Haswell,Leon Haswell,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Rural,42513.0,Married,Star,2016-12-18,,10581.28,Standard,False,3228,
482345,Noe,Butzke,Noe Butzke,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Urban,64669.0,Married,Star,2016-10-03,,10594.13,Standard,False,3304,
232579,Tawny,Frisell,Tawny Frisell,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,College,Suburban,0.0,Divorced,Star,2021-06-01,,10595.81,Standard,False,1602,
163723,Latonya,Langenheim,Latonya Langenheim,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,20179.0,Married,Star,2017-12-13,2018-08-13,10598.54,Standard,False,243,
378968,Ivory,Montuoro,Ivory Montuoro,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Urban,25634.0,Married,Star,2018-12-30,,10622.52,Standard,False,2486,
652300,Lawrence,Bachinski,Lawrence Bachinski,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Urban,25634.0,Married,Star,2016-01-30,2016-08-28,10622.52,Standard,False,211,
668235,Krystin,Huzzard,Krystin Huzzard,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,High School or Below,Urban,27339.0,Divorced,Star,2021-04-14,,10626.81,2021 Promotion,False,1650,
725795,Tiny,Terrezza,Tiny Terrezza,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,High School or Below,Urban,27339.0,Divorced,Star,2016-12-13,,10626.81,Standard,False,3233,
268281,Odis,Preast,Odis Preast,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Suburban,72540.0,Married,Star,2015-06-14,,10656.88,Standard,False,3781,
335545,Moira,Thalheimer,Moira Thalheimer,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Urban,72540.0,Married,Star,2019-12-20,,10656.88,Standard,False,2131,
999272,Sanda,Beckert,Sanda Beckert,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Urban,72540.0,Married,Star,2016-08-25,,10656.88,Standard,False,3343,
800499,Erlinda,Newberger,Erlinda Newberger,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Suburban,55510.0,Divorced,Star,2021-02-04,,10676.59,2021 Promotion,False,1719,
336469,Adan,Torno,Adan Torno,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Urban,52965.0,Married,Star,2020-03-14,,10682.76,Standard,False,2046,
785129,Yoko,Bruno,Yoko Bruno,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Suburban,75313.0,Married,Star,2021-06-07,2019-02-07,10700.5,Standard,True,1596,851
753038,Denita,Attanasio,Denita Attanasio,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Suburban,55436.0,Divorced,Star,2020-02-24,,10706.67,Standard,False,2065,
902421,Odis,Gehm,Odis Gehm,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,34837.0,Single,Star,2019-10-11,2020-06-11,10720.42,Standard,False,244,
871022,Daniele,Otis,Daniele Otis,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Rural,50607.0,Single,Star,2021-03-22,,10737.68,2021 Promotion,False,1673,
558258,Alfredia,Guecho,Alfredia Guecho,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Urban,39135.0,Divorced,Star,2020-11-17,,10745.98,Standard,False,1798,
974738,Kaci,Haberle,Kaci Haberle,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,39135.0,Divorced,Star,2019-05-28,2020-01-28,10745.98,Standard,False,245,
172233,Celia,Parillo,Celia Parillo,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Master,Rural,19382.0,Married,Star,2020-08-21,,10758.66,Standard,False,1886,
231592,Kandra,Doolan,Kandra Doolan,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Urban,74835.0,Married,Star,2019-05-17,,10760.18,Standard,False,2348,
577374,Frederick,Wingett,Frederick Wingett,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,74835.0,Married,Star,2018-01-01,2021-08-10,10760.18,Standard,False,1317,
325134,Chanda,Ceconi,Chanda Ceconi,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Rural,53437.0,Married,Star,2016-03-21,,10777.57,Standard,False,3500,
403118,Rossie,Pleva,Rossie Pleva,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Urban,53437.0,Married,Star,2018-06-25,,10777.57,Standard,False,2674,
921530,Cristin,Weidler,Cristin Weidler,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,male,Bachelor,Rural,24195.0,Married,Star,2017-08-10,2020-12-31,10793.76,Standard,False,1239,
616137,Olimpia,Macaraeg,Olimpia Macaraeg,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,30761.0,Divorced,Star,2020-10-03,2021-06-03,10796.45,Standard,False,243,
988234,Milton,Dimitri,Milton Dimitri,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Bachelor,Urban,30761.0,Divorced,Star,2016-08-16,2016-11-09,10796.45,Standard,False,85,
916594,Lacresha,Quiring,Lacresha Quiring,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,High School or Below,Urban,11033.0,Married,Star,2016-09-23,,10828.37,Standard,False,3314,
486226,Osvaldo,Mendenhall,Osvaldo Mendenhall,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Urban,27279.0,Married,Star,2015-07-08,,10845.74,Standard,False,3757,
805977,Magda,Luter,Magda Luter,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,male,Bachelor,Urban,27279.0,Married,Star,2019-07-30,,10845.74,Standard,False,2274,
534571,Winter,Escarrega,Winter Escarrega,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Suburban,37233.0,Divorced,Star,2021-07-28,2019-03-28,10856.18,Standard,True,1545,853
692856,Teodoro,Tucay,Teodoro Tucay,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Suburban,65727.0,Married,Star,2021-02-20,,10861.52,2021 Promotion,False,1703,
646935,Sophia,Carwile,Sophia Carwile,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Urban,64744.0,Divorced,Star,2017-06-24,,10861.71,Standard,False,3040,
202248,Hilario,Crenshaw,Hilario Crenshaw,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Urban,95579.0,Single,Star,2019-05-14,,10864.27,Standard,False,2351,
853417,Esta,Haneline,Esta Haneline,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Rural,95579.0,Single,Star,2017-07-05,,10864.27,Standard,False,3029,
139600,Ceola,Bejil,Ceola Bejil,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,College,Urban,0.0,Single,Star,2021-10-02,,10865.86,Standard,False,1479,
883702,Sumiko,Zarcone,Sumiko Zarcone,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,91123.0,Divorced,Star,2019-06-09,,10883.79,Standard,False,2325,
660098,Jona,Siegert,Jona Siegert,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Suburban,68025.0,Divorced,Star,2021-10-07,,10892.91,Standard,False,1474,
839461,Elden,Sturgeon,Elden Sturgeon,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,68025.0,Divorced,Star,2021-01-31,,10892.91,Standard,False,1723,
425294,Johnette,Bunt,Johnette Bunt,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,72257.0,Divorced,Star,2015-12-12,,10901.23,Standard,False,3600,
503573,Edwin,Mantele,Edwin Mantele,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Urban,98542.0,Single,Star,2017-07-03,,10925.82,Standard,False,3031,
473093,Alton,Starrs,Alton Starrs,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,29418.0,Married,Star,2015-08-30,,10926.69,Standard,False,3704,
173798,Augustus,Toalson,Augustus Toalson,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,74965.0,Married,Star,2018-08-15,,10928.41,Standard,False,2623,
925850,Rosaria,Stimer,Rosaria Stimer,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Rural,74965.0,Married,Star,2021-04-13,,10928.41,2021 Promotion,False,1651,
570318,Buster,Akamine,Buster Akamine,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Rural,47170.0,Married,Star,2019-12-06,,10934.74,Standard,False,2145,
185573,Elizabet,Merrifield,Elizabet Merrifield,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Rural,89892.0,Single,Star,2018-10-27,,10954.38,Standard,False,2550,
744228,Trenton,Hamby,Trenton Hamby,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Suburban,29815.0,Single,Star,2021-10-25,,10960.94,Standard,False,1456,
213545,Lee,Clinkscale,Lee Clinkscale,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,55687.0,Divorced,Star,2021-07-31,2019-03-31,10963.96,Standard,True,1542,853
225205,Amelia,Bunce,Amelia Bunce,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,55687.0,Divorced,Star,2021-05-22,,10963.96,Standard,False,1612,
412793,Tenesha,Liverpool,Tenesha Liverpool,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,55687.0,Divorced,Star,2017-05-17,,10963.96,Standard,False,3078,
527235,Palmer,Berteau,Palmer Berteau,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Rural,55687.0,Divorced,Star,2015-08-19,,10963.96,Standard,False,3715,
486955,Robby,Boissoneault,Robby Boissoneault,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,24164.0,Divorced,Star,2019-01-08,,10972.07,Standard,False,2477,
626474,Zack,Holtman,Zack Holtman,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Urban,24164.0,Divorced,Star,2015-11-14,,10972.07,Standard,False,3628,
870169,Jenifer,Grindeland,Jenifer Grindeland,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,24164.0,Divorced,Star,2021-04-06,,10972.07,2021 Promotion,False,1658,
873297,Hoyt,Boren,Hoyt Boren,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,male,Bachelor,Urban,24164.0,Divorced,Star,2020-08-28,2021-04-28,10972.07,Standard,False,243,
958869,Mark,Vasiloff,Mark Vasiloff,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,female,Bachelor,Urban,24164.0,Divorced,Star,2016-08-09,2019-07-01,10972.07,Standard,False,1056,
323424,Laverne,Ogilive,Laverne Ogilive,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,92914.0,Married,Star,2018-09-21,,10978.78,Standard,False,2586,
686561,Beverly,Grosbier,Beverly Grosbier,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Bachelor,Rural,96721.0,Married,Star,2021-03-21,2021-11-21,10986.23,2021 Promotion,False,245,
238070,Alona,Karpf,Alona Karpf,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,College,Suburban,0.0,Single,Star,2018-10-03,2019-02-23,10996.71,Standard,False,143,
563094,Carylon,Rollend,Carylon Rollend,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Rural,0.0,Single,Star,2021-04-15,,11003.54,2021 Promotion,False,1649,
248196,Flo,Sandstede,Flo Sandstede,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Rural,51643.0,Single,Star,2019-09-18,2020-05-18,11009.13,Standard,False,243,
375297,Ciera,Sunday,Ciera Sunday,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Suburban,51643.0,Single,Star,2018-09-27,,11009.13,Standard,False,2580,
598360,Beula,Schexnayder,Beula Schexnayder,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,51643.0,Single,Star,2015-07-28,,11009.13,Standard,False,3737,
721688,Cyndy,Chatham,Cyndy Chatham,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Bachelor,Urban,51643.0,Single,Star,2018-04-28,,11009.13,Standard,False,2732,
753219,Karie,Shirota,Karie Shirota,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Rural,51643.0,Single,Star,2017-08-07,,11009.13,Standard,False,2996,
835779,Margert,Kanduth,Margert Kanduth,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,51643.0,Single,Star,2017-10-26,,11009.13,Standard,False,2916,
233969,Travis,Liberto,Travis Liberto,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,67575.0,Married,Star,2020-04-08,,11014.16,Standard,False,2021,
640238,Alfredia,Simkin,Alfredia Simkin,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Suburban,67575.0,Married,Star,2016-12-02,,11014.16,Standard,False,3244,
256627,Debora,Trombley,Debora Trombley,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Urban,37056.0,Married,Star,2021-07-02,,11029.93,Standard,False,1571,
716068,Tyesha,Viesca,Tyesha Viesca,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,35773.0,Married,Star,2015-12-25,,11030.66,Standard,False,3587,
369084,Kerrie,Resnik,Kerrie Resnik,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,College,Urban,0.0,Married,Star,2021-04-14,,11039.32,2021 Promotion,False,1650,
711853,Larhonda,Winterfeld,Larhonda Winterfeld,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,male,College,Rural,0.0,Married,Star,2021-03-24,,11039.32,2021 Promotion,False,1671,
577860,Jackie,Killpack,Jackie Killpack,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Urban,0.0,Single,Star,2015-11-08,,11042.29,Standard,False,3634,
709279,Anisa,Ranke,Anisa Ranke,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Suburban,44524.0,Married,Star,2015-12-12,,11044.11,Standard,False,3600,
131717,Monet,Carithers,Monet Carithers,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Suburban,69792.0,Single,Star,2018-12-21,2019-08-21,11058.22,Standard,False,243,
921298,Dorine,Cadenhead,Dorine Cadenhead,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Urban,69792.0,Single,Star,2019-09-03,,11058.22,Standard,False,2239,
282140,Alessandra,Eckersley,Alessandra Eckersley,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,29484.0,Married,Star,2021-02-10,,11064.29,2021 Promotion,False,1713,
963473,Solange,Staubs,Solange Staubs,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Urban,78011.0,Married,Star,2016-10-27,,11077.69,Standard,False,3280,
210761,Muoi,Kellywood,Muoi Kellywood,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Urban,25542.0,Married,Star,2020-11-29,,11084.61,Standard,False,1786,
649052,Larry,Raque,Larry Raque,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,69090.0,Married,Star,2018-06-28,,11085.88,Standard,False,2671,
138894,Hye,Hahs,Hye Hahs,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,78255.0,Single,Star,2019-08-01,,11093.72,Standard,False,2272,
582364,Paula,Shiigi,Paula Shiigi,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,42928.0,Married,Star,2018-03-09,,11130.12,Standard,False,2782,
788292,Tim,Weichbrodt,Tim Weichbrodt,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Doctor,Urban,27679.0,Single,Star,2016-09-06,,11140.3,Standard,False,3331,
737602,Raeann,Darakjian,Raeann Darakjian,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Suburban,31409.0,Married,Star,2021-08-07,,11154.68,Standard,False,1535,
563410,Ema,Petrovich,Ema Petrovich,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Doctor,Rural,14533.0,Single,Star,2019-03-24,,11172.5,Standard,False,2402,
154175,Antionette,Charbonnet,Antionette Charbonnet,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Rural,20742.0,Single,Star,2016-07-19,,11177.75,Standard,False,3380,
739021,Soon,Reither,Soon Reither,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Suburban,0.0,Married,Star,2020-06-12,,11232.98,Standard,False,1956,
418938,Kendall,Daykin,Kendall Daykin,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,21636.0,Married,Star,2020-09-14,,11236.31,Standard,False,1862,
204484,Lou,Frodsham,Lou Frodsham,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Rural,66146.0,Single,Star,2017-10-12,,11243.9,Standard,False,2930,
701391,Adrianne,Gamet,Adrianne Gamet,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Rural,88858.0,Married,Star,2019-12-22,,11255.46,Standard,False,2129,
827309,Antonetta,Totzke,Antonetta Totzke,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,88858.0,Married,Star,2017-11-25,2021-06-23,11255.46,Standard,False,1306,
584377,Bethany,Eccleston,Bethany Eccleston,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Suburban,88304.0,Single,Star,2015-09-29,,11260.9,Standard,False,3674,
542085,Henriette,Borsellino,Henriette Borsellino,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Urban,34923.0,Single,Star,2015-08-21,,11264.36,Standard,False,3713,
729537,Royal,Pecora,Royal Pecora,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Bachelor,Suburban,34923.0,Single,Star,2015-09-02,,11264.36,Standard,False,3701,
175360,Kasha,Ineson,Kasha Ineson,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Rural,65448.0,Married,Star,2016-03-15,,11269.23,Standard,False,3506,
305380,Pamela,Norman,Pamela Norman,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Suburban,86195.0,Married,Star,2016-08-18,,11281.52,Standard,False,3350,
961213,Fae,Grissinger,Fae Grissinger,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,male,Bachelor,Suburban,96399.0,Married,Star,2021-07-18,2019-03-18,11288.17,Standard,True,1555,853
868230,Devon,Bloomstrom,Devon Bloomstrom,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,22361.0,Married,Star,2019-06-21,,11302.6,Standard,False,2313,
802305,Larry,Tyma,Larry Tyma,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,College,Urban,0.0,Single,Star,2016-12-01,,11308.47,Standard,False,3245,
106048,Janeen,Mackessy,Janeen Mackessy,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Doctor,Rural,11885.0,Divorced,Star,2021-11-15,,11315.2,Standard,False,1435,
244039,Shanelle,Orlikowski,Shanelle Orlikowski,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Doctor,Urban,11885.0,Divorced,Star,2020-03-04,,11315.2,Standard,False,2056,
698159,Candi,Oppegard,Candi Oppegard,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Doctor,Suburban,11885.0,Divorced,Star,2021-08-09,,11315.2,Standard,False,1533,
437158,Catina,Denny,Catina Denny,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Rural,38923.0,Married,Star,2018-04-10,,11318.09,Standard,False,2750,
331301,Stacey,Fath,Stacey Fath,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Suburban,41692.0,Single,Star,2018-01-15,,11320.83,2021 Promotion,False,2835,
321388,Raisa,Swartley,Raisa Swartley,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,College,Suburban,0.0,Married,Star,2016-05-31,,11360.46,Standard,False,3429,
124119,Crissy,Eddington,Crissy Eddington,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Rural,0.0,Married,Star,2015-11-23,,11413.44,Standard,False,3619,
132592,Vincenzo,Dolloff,Vincenzo Dolloff,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Suburban,93210.0,Married,Star,2019-02-10,,11430.59,Standard,False,2444,
216072,Beckie,Actis,Beckie Actis,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Suburban,93210.0,Married,Star,2021-08-18,2019-04-18,11430.59,Standard,True,1524,853
580159,Janet,Cantor,Janet Cantor,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,27362.0,Married,Star,2020-08-11,,11447.51,Standard,False,1896,
756862,Grady,Gwozdz,Grady Gwozdz,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Doctor,Urban,10384.0,Married,Star,2017-07-12,,11469.63,Standard,False,3022,
